Date/Time,Open,Close,High,Low,Volume,WAP,Count
2016-02-05 14:32:55,524.79,525.52,525.95,524.76,21,525.15,15
2016-02-05 14:33:00,525.42,525.37,525.63,525.05,21,525.3,19
2016-02-05 14:33:05,525.5,525.94,525.95,525.48,16,525.71,8
2016-02-05 14:33:10,525.95,525.19,525.95,525.05,17,525.34,11
2016-02-05 14:33:15,525.27,525,525.55,524.78,17,525.26,15
2016-02-05 14:33:20,525.47,524.77,525.48,524.77,13,524.99,10
2016-02-05 14:33:25,524.78,525.24,525.31,524.78,23,525.14,6
2016-02-05 14:33:30,525.07,524.78,525.34,524.78,10,525.13,10
2016-02-05 14:33:35,525.36,525.28,525.56,525,35,525.31,25
2016-02-05 14:33:40,525.03,525,525.03,525,4,525.01,3
2016-02-05 14:33:45,525,525.26,525.26,524.71,29,524.85,27
2016-02-05 14:33:50,525.01,525.01,525.01,525.01,2,525.01,2
2016-02-05 14:33:55,524.79,524.89,524.9,524.57,11,524.71,9
2016-02-05 14:34:00,524.89,524.89,524.89,524.89,0,524.89,0
2016-02-05 14:34:05,524.97,524.42,525.18,524.42,39,524.78,38
2016-02-05 14:34:10,524.65,523.18,524.65,523.18,77,524.13,47
2016-02-05 14:34:15,523.15,523.17,523.25,523.15,7,523.18,5
2016-02-05 14:34:20,523.44,523.44,523.44,523.44,1,523.44,1
2016-02-05 14:34:25,523.5,523.35,523.55,523.18,37,523.33,21
2016-02-05 14:34:30,523.37,523.46,523.46,523.37,6,523.43,5
2016-02-05 14:34:35,523.45,524.08,524.52,523.45,57,523.8,47
2016-02-05 14:34:40,524.64,524.25,524.65,524.01,20,524.55,6
2016-02-05 14:34:45,524.43,524.21,524.54,524.21,14,524.43,11
2016-02-05 14:34:50,524.29,524.01,524.56,523.46,49,524.07,27
2016-02-05 14:34:55,523.43,524.09,524.17,523.42,5,523.71,4
2016-02-05 14:35:00,523.19,523.24,524.17,523.18,14,523.44,8
2016-02-05 14:35:05,523.5,523.24,523.52,523.05,23,523.22,21
2016-02-05 14:35:10,523.26,523.23,523.27,523,13,523.06,11
2016-02-05 14:35:15,523.14,523.3,523.66,522.69,61,522.94,14
2016-02-05 14:35:20,522.6,522.87,522.87,522.6,29,522.79,25
2016-02-05 14:35:25,522.86,523,523,522.53,10,522.79,8
2016-02-05 14:35:30,522.98,523.38,524.17,522.93,30,523.57,27
2016-02-05 14:35:35,523.62,524.13,524.17,523.62,8,523.97,8
2016-02-05 14:35:40,524.09,523.84,524.1,523.47,6,523.95,3
2016-02-05 14:35:45,523.83,523.83,523.83,523.83,0,523.83,0
2016-02-05 14:35:50,523.94,524.8,524.8,523.7,52,524.22,35
2016-02-05 14:35:55,523.69,524.25,524.47,523.69,7,524.08,7
2016-02-05 14:36:00,524.37,523.49,524.73,523.49,36,523.98,30
2016-02-05 14:36:05,523.59,522.56,523.79,522.22,58,523.01,40
2016-02-05 14:36:10,522.36,522.5,522.57,522.36,15,522.5,14
2016-02-05 14:36:15,522.56,522.71,522.8,522.05,19,522.57,10
2016-02-05 14:36:20,522.05,521.05,522.29,521.05,62,521.85,47
2016-02-05 14:36:25,521.36,521.06,522.08,521.06,27,521.56,18
2016-02-05 14:36:30,521.2,521.23,521.61,521.06,8,521.29,7
2016-02-05 14:36:35,521.67,521.66,521.94,521.2,19,521.65,11
2016-02-05 14:36:40,521.32,521.46,521.94,521.32,48,521.63,22
2016-02-05 14:36:45,521.63,521.78,521.78,521.46,5,521.64,5
2016-02-05 14:36:50,521.81,521.96,522.5,521.52,65,521.95,48
2016-02-05 14:36:55,522.28,522.24,522.45,521.97,8,522.16,8
2016-02-05 14:37:00,522.45,521.63,522.45,521.55,17,521.94,17
2016-02-05 14:37:05,521.55,521.3,521.75,521.2,18,521.48,16
2016-02-05 14:37:10,521.59,521.3,521.87,521.3,17,521.43,12
2016-02-05 14:37:15,521.31,521,521.52,520.64,39,521.18,32
2016-02-05 14:37:20,520.99,520.99,520.99,520.65,7,520.87,6
2016-02-05 14:37:25,521.01,520.66,521.01,520.66,2,520.83,2
2016-02-05 14:37:30,521.34,520.79,521.34,520.46,16,521.1,8
2016-02-05 14:37:35,520.88,520.68,521.34,520.68,33,521.04,33
2016-02-05 14:37:40,521.01,520.88,521.02,520.46,22,520.84,10
2016-02-05 14:37:45,520.62,520.88,520.88,520.55,7,520.63,6
2016-02-05 14:37:50,521.12,521.07,521.39,521.01,9,521.18,7
2016-02-05 14:37:55,521.05,520.84,521.27,520.46,81,520.79,36
2016-02-05 14:38:00,520.47,520.84,521.49,520.47,70,521.02,51
2016-02-05 14:38:05,521.08,521.01,521.38,520.78,30,521.02,22
2016-02-05 14:38:10,521.08,520.81,521.17,520.81,10,520.99,8
2016-02-05 14:38:15,520.95,520.42,520.95,520.42,66,520.57,49
2016-02-05 14:38:20,520.52,520.73,520.73,520.34,36,520.63,21
2016-02-05 14:38:25,520.63,520.7,520.82,520.45,48,520.69,44
2016-02-05 14:38:30,520.63,520.88,520.99,520.5,17,520.71,15
2016-02-05 14:38:35,520.84,520.73,520.99,520.53,34,520.77,26
2016-02-05 14:38:40,520.72,520.39,520.82,520.19,46,520.44,35
2016-02-05 14:38:45,520.53,520.61,520.76,520.4,28,520.59,22
2016-02-05 14:38:50,520.81,520.59,520.86,520.53,10,520.73,10
2016-02-05 14:38:55,520.59,520.84,520.85,520.4,12,520.58,12
2016-02-05 14:39:00,520.61,520.66,520.66,520.2,21,520.42,16
2016-02-05 14:39:05,520.36,520.22,520.36,520.22,3,520.3,3
2016-02-05 14:39:10,520.69,520.88,520.88,520.5,3,520.69,3
2016-02-05 14:39:15,520.38,520.82,520.82,520.37,5,520.61,5
2016-02-05 14:39:20,520.38,520.7,520.87,520.38,36,520.6,29
2016-02-05 14:39:25,520.82,520.33,520.82,520.33,18,520.47,14
2016-02-05 14:39:30,520.33,520.6,520.87,520.33,37,520.52,20
2016-02-05 14:39:35,520.87,519.8,520.87,519.55,257,520.25,164
2016-02-05 14:39:40,519.94,519.81,520.07,519.8,55,519.91,45
2016-02-05 14:39:45,519.76,519.88,520.02,519.53,10,519.77,10
2016-02-05 14:39:50,519.91,519.76,520.35,519.58,65,519.96,51
2016-02-05 14:39:55,520.25,519.84,520.25,519.83,3,519.97,3
2016-02-05 14:40:00,520.39,520.38,520.81,519.92,33,520.19,28
2016-02-05 14:40:05,520.35,520,520.35,520,2,520.17,2
2016-02-05 14:40:10,520.17,519.99,520.26,519.99,27,520.12,16
2016-02-05 14:40:15,520,520.26,520.63,519.99,83,520.23,65
2016-02-05 14:40:20,520.44,520.52,520.52,520,32,520.18,23
2016-02-05 14:40:25,520.06,520.15,520.23,520,59,520.11,42
2016-02-05 14:40:30,520.2,520.08,520.52,520.08,15,520.22,12
2016-02-05 14:40:35,520.3,520.2,520.52,520.09,14,520.34,11
2016-02-05 14:40:40,520.11,520.09,520.32,520.08,16,520.1,8
2016-02-05 14:40:45,520.28,520.15,520.29,520.03,26,520.12,23
2016-02-05 14:40:50,520.01,520.08,520.08,519.64,24,519.86,17
2016-02-05 14:40:55,519.68,519.65,520.08,519.38,81,519.67,69
2016-02-05 14:41:00,519.83,518.73,519.86,518.73,77,519.31,58
2016-02-05 14:41:05,518.56,518.79,519.01,518.2,58,518.61,44
2016-02-05 14:41:10,518.48,517.77,518.63,517.59,122,518.26,92
2016-02-05 14:41:15,517.74,517.18,518.05,517,124,517.52,81
2016-02-05 14:41:20,517.16,517.31,517.81,517.16,46,517.5,44
2016-02-05 14:41:25,517.6,517.01,517.6,517.01,51,517.29,36
2016-02-05 14:41:30,517.02,516.57,517.33,516.57,160,517,92
2016-02-05 14:41:35,516.6,516.7,516.9,516.49,13,516.69,11
2016-02-05 14:41:40,516.52,516.37,516.81,516,191,516.44,150
2016-02-05 14:41:45,516.39,516.33,516.39,516.02,51,516.28,44
2016-02-05 14:41:50,516.08,516.34,516.34,516.07,57,516.31,38
2016-02-05 14:41:55,516.34,516.25,516.34,516.15,41,516.27,30
2016-02-05 14:42:00,516.17,515.77,516.3,515.77,52,516.09,38
2016-02-05 14:42:05,516.17,515.76,516.17,515.62,21,515.81,14
2016-02-05 14:42:10,515.95,515.88,516.14,515.76,61,516.05,20
2016-02-05 14:42:15,515.94,515.76,516.16,515.49,75,515.74,59
2016-02-05 14:42:20,515.78,515.42,515.8,515.4,62,515.65,51
2016-02-05 14:42:25,515.44,516.08,516.22,515.42,51,515.78,44
2016-02-05 14:42:30,516.14,516.24,516.49,515.95,27,516.15,16
2016-02-05 14:42:35,516,516.28,516.48,516,84,516.31,61
2016-02-05 14:42:40,516.33,516.01,516.33,515.77,40,515.92,23
2016-02-05 14:42:45,515.98,515.76,516.19,515.7,33,515.92,26
2016-02-05 14:42:50,515.89,515.47,516.25,515.32,48,515.67,43
2016-02-05 14:42:55,515.51,515.2,515.6,515.2,25,515.35,21
2016-02-05 14:43:00,515.2,514.22,515.29,514,107,514.7,88
2016-02-05 14:43:05,514,514.34,514.34,514,48,514.16,35
2016-02-05 14:43:10,514.05,514.48,515.97,514.04,96,514.53,67
2016-02-05 14:43:15,514.47,514.4,514.67,513.69,160,514.18,135
2016-02-05 14:43:20,514.11,514.53,514.74,514.11,39,514.44,37
2016-02-05 14:43:25,514.98,515.01,515.18,514.62,43,514.88,32
2016-02-05 14:43:30,514.83,515.25,515.35,514.54,76,515.04,59
2016-02-05 14:43:35,515.14,515.41,515.98,514.9,66,515.6,35
2016-02-05 14:43:40,515.74,515.35,515.98,515.09,14,515.56,10
2016-02-05 14:43:45,515.06,515.56,515.98,515.06,29,515.4,25
2016-02-05 14:43:50,515.98,515.36,515.98,514.7,48,515.24,44
2016-02-05 14:43:55,514.98,514.8,515.1,514.72,22,514.86,21
2016-02-05 14:44:00,514.88,514.53,515.21,514.53,23,514.77,20
2016-02-05 14:44:05,514.5,514.24,514.65,514.22,30,514.44,24
2016-02-05 14:44:10,514.21,514.45,515,514.21,133,514.58,95
2016-02-05 14:44:15,514.94,515.45,515.78,514.92,57,515.17,45
2016-02-05 14:44:20,515.5,515.79,515.98,515.5,21,515.77,7
2016-02-05 14:44:25,515.02,516.28,516.5,515.01,73,516.01,49
2016-02-05 14:44:30,516.36,516.43,516.62,516.18,12,516.5,11
2016-02-05 14:44:35,516.62,516.47,516.62,516.47,2,516.55,2
2016-02-05 14:44:40,516.62,517,517,516.61,57,516.71,42
2016-02-05 14:44:45,517,516.91,517,516.84,11,516.95,8
2016-02-05 14:44:50,516.88,516.99,517,516.71,56,516.92,38
2016-02-05 14:44:55,517,517.25,517.25,516.76,103,516.98,53
2016-02-05 14:45:00,517.18,516.75,517.25,516.74,44,516.95,39
2016-02-05 14:45:05,516.87,516.73,517,516.55,72,516.79,65
2016-02-05 14:45:10,516.77,517.06,517.12,516.77,11,516.94,8
2016-02-05 14:45:15,516.86,517,517,516.86,9,516.97,9
2016-02-05 14:45:20,517,516.89,517.12,516.89,18,517.01,16
2016-02-05 14:45:25,516.76,517.21,517.21,516.6,24,516.8,20
2016-02-05 14:45:30,517.25,516.85,517.25,516.85,11,517.2,2
2016-02-05 14:45:35,516.85,517.08,517.5,516.64,55,517.16,46
2016-02-05 14:45:40,517.13,517.25,517.25,517.08,15,517.13,6
2016-02-05 14:45:45,517.48,517.48,517.48,517.48,1,517.48,1
2016-02-05 14:45:50,517.01,517.49,517.49,517.01,10,517.31,5
2016-02-05 14:45:55,517.25,517.25,517.25,517.24,4,517.25,3
2016-02-05 14:46:00,517.25,517.73,518,517.25,75,517.65,60
2016-02-05 14:46:05,517.49,517.96,517.96,517.49,23,517.69,14
2016-02-05 14:46:10,517.67,517.47,517.78,517.46,17,517.63,7
2016-02-05 14:46:15,517.3,517.48,517.5,517.28,12,517.44,8
2016-02-05 14:46:20,517.51,517.36,517.51,517.23,11,517.37,10
2016-02-05 14:46:25,517.56,517.36,518,517.31,50,517.57,44
2016-02-05 14:46:30,517.39,517.56,517.57,517.39,6,517.54,2
2016-02-05 14:46:35,517.56,517.56,517.56,517.56,0,517.56,0
2016-02-05 14:46:40,517.4,517.66,517.94,517.36,18,517.64,9
2016-02-05 14:46:45,517.55,517.59,517.77,517.32,20,517.58,14
2016-02-05 14:46:50,517.88,517.75,517.89,517.57,31,517.73,22
2016-02-05 14:46:55,517.75,518.61,518.61,517.62,106,518.07,49
2016-02-05 14:47:00,518.1,518.25,518.33,518.05,8,518.19,7
2016-02-05 14:47:05,518.06,517.8,518.29,517.62,34,517.95,32
2016-02-05 14:47:10,517.69,517.58,517.69,517.58,5,517.62,4
2016-02-05 14:47:15,517.53,516.89,517.53,516.61,31,517.02,22
2016-02-05 14:47:20,516.96,517.65,517.65,516.96,41,517.38,22
2016-02-05 14:47:25,517.68,517.46,517.7,517.4,11,517.55,10
2016-02-05 14:47:30,517.7,517.4,517.7,517.4,6,517.55,6
2016-02-05 14:47:35,517.19,517.17,517.19,516.89,13,517.11,7
2016-02-05 14:47:40,517.4,516.94,517.4,516.87,21,517.25,10
2016-02-05 14:47:45,517.13,517.17,517.38,517,28,517.1,15
2016-02-05 14:47:50,517.05,517.18,517.18,517.05,3,517.09,2
2016-02-05 14:47:55,517.18,516.23,517.34,516.04,42,516.58,28
2016-02-05 14:48:00,516.46,516.8,516.85,516.46,10,516.67,10
2016-02-05 14:48:05,516.59,516.31,516.6,516.11,47,516.36,36
2016-02-05 14:48:10,516.31,516.41,516.48,516,38,516.28,31
2016-02-05 14:48:15,516.41,516.2,516.51,516.2,23,516.45,21
2016-02-05 14:48:20,516.4,516.26,516.51,516.03,11,516.31,7
2016-02-05 14:48:25,516.23,516.29,516.29,516.23,3,516.25,2
2016-02-05 14:48:30,516.41,516.02,516.42,515.48,26,515.95,23
2016-02-05 14:48:35,515.99,516.38,516.38,515.68,22,516.07,13
2016-02-05 14:48:40,516.34,516.22,516.34,516.09,4,516.23,4
2016-02-05 14:48:45,516.23,515.59,516.24,515.59,19,515.96,17
2016-02-05 14:48:50,515.57,515.62,515.62,515.34,29,515.47,27
2016-02-05 14:48:55,515.36,515.36,515.36,515.36,1,515.36,1
2016-02-05 14:49:00,515.58,515.15,515.77,515.15,45,515.41,33
2016-02-05 14:49:05,515.13,514.9,515.14,514.64,48,514.99,35
2016-02-05 14:49:10,515,514.94,515,514.75,4,514.91,4
2016-02-05 14:49:15,514.94,514.94,514.94,514.94,0,514.94,0
2016-02-05 14:49:20,515.66,515.35,515.66,515.08,12,515.2,4
2016-02-05 14:49:25,515.36,516.23,516.38,515.36,25,515.84,22
2016-02-05 14:49:30,516.24,516.28,516.28,515.49,26,516.1,22
2016-02-05 14:49:35,516.2,515.51,516.21,515.51,6,516.09,2
2016-02-05 14:49:40,515.51,515.51,515.51,515.51,0,515.51,0
2016-02-05 14:49:45,516.14,516.1,516.44,515.84,23,515.92,8
2016-02-05 14:49:50,515.85,515.32,515.85,515.32,6,515.55,6
2016-02-05 14:49:55,515.32,514.83,515.32,514.64,25,514.96,24
2016-02-05 14:50:00,514.74,514.74,514.74,514.74,2,514.74,2
2016-02-05 14:50:05,514.53,514.53,514.53,514.53,1,514.53,1
2016-02-05 14:50:10,514.6,514.5,514.87,514.3,10,514.52,8
2016-02-05 14:50:15,514.87,514.59,514.87,514.35,13,514.56,13
2016-02-05 14:50:20,514.59,514.12,514.63,514.1,14,514.37,14
2016-02-05 14:50:25,514.3,514.29,514.3,514.29,3,514.3,3
2016-02-05 14:50:30,514.5,514,514.51,514,52,514.23,32
2016-02-05 14:50:35,514.05,514.47,514.47,513.99,34,514.18,28
2016-02-05 14:50:40,513.97,514.04,514.04,513.97,4,514,4
2016-02-05 14:50:45,514.04,514.03,514.26,513.97,32,514.15,29
2016-02-05 14:50:50,513.95,514.2,514.25,513.92,11,514.02,10
2016-02-05 14:50:55,514.2,514.2,514.2,514.2,0,514.2,0
2016-02-05 14:51:00,514.07,513.83,514.5,513.83,72,514.21,65
2016-02-05 14:51:05,514.02,513.38,514.02,513.25,45,513.57,42
2016-02-05 14:51:10,513.39,513.39,513.39,513.39,1,513.39,1
2016-02-05 14:51:15,513.46,513.36,513.83,513.36,50,513.68,47
2016-02-05 14:51:20,513.51,513.51,513.51,513.51,1,513.51,1
2016-02-05 14:51:25,513.61,513.99,513.99,513.48,36,513.89,28
2016-02-05 14:51:30,514,513.48,514.69,513.48,87,514.03,62
2016-02-05 14:51:35,513.48,513.93,514.22,513.48,22,514.09,9
2016-02-05 14:51:40,513.92,514.22,514.27,513.74,36,514.18,27
2016-02-05 14:51:45,514.22,513.88,514.55,513.88,33,514.15,20
2016-02-05 14:51:50,514.32,513.59,514.44,513.59,33,514.06,22
2016-02-05 14:51:55,514.02,513.97,514.06,513.97,18,514.02,9
2016-02-05 14:52:00,514.01,514.12,514.13,513.91,3,514.01,3
2016-02-05 14:52:05,514.42,513.97,514.42,513.81,17,514.12,13
2016-02-05 14:52:10,514.39,514.29,514.41,513.82,40,514.27,34
2016-02-05 14:52:15,514.17,514.01,514.26,513.56,81,513.91,75
2016-02-05 14:52:20,513.95,514.28,514.3,513.88,40,514.08,35
2016-02-05 14:52:25,513.9,514.52,514.82,513.9,74,514.31,58
2016-02-05 14:52:30,514.52,514.52,514.72,514.44,24,514.57,20
2016-02-05 14:52:35,514.59,514.67,515,514.48,49,514.78,39
2016-02-05 14:52:40,515,514.38,515,514.38,42,514.49,30
2016-02-05 14:52:45,514.38,515,515,514.38,193,514.73,79
2016-02-05 14:52:50,515,515.02,515.27,514.77,40,515.01,24
2016-02-05 14:52:55,515.02,514.78,515.27,514.78,142,515.07,43
2016-02-05 14:53:00,514.78,514.49,515.19,514.38,52,514.79,36
2016-02-05 14:53:05,514.61,514.61,514.61,514.61,1,514.61,1
2016-02-05 14:53:10,514.42,514.32,514.7,514.32,18,514.45,13
2016-02-05 14:53:15,514.12,514.09,514.47,514,23,514.07,14
2016-02-05 14:53:20,514.01,514,514.51,514,29,514.11,13
2016-02-05 14:53:25,514,514,514.28,514,36,514.1,9
2016-02-05 14:53:30,514.01,514.01,514.29,514.01,8,514.08,4
2016-02-05 14:53:35,514.28,513.28,514.3,513.17,139,513.79,73
2016-02-05 14:53:40,513.64,513.44,513.64,513.28,17,513.45,16
2016-02-05 14:53:45,513.56,513.4,513.56,513.23,9,513.36,8
2016-02-05 14:53:50,513.33,513.46,513.64,513.18,35,513.39,26
2016-02-05 14:53:55,513.23,512.87,513.47,512.68,55,513.07,39
2016-02-05 14:54:00,512.77,512.69,512.91,512.51,55,512.67,26
2016-02-05 14:54:05,512.75,512.76,512.81,512.5,30,512.67,16
2016-02-05 14:54:10,512.8,512.51,512.87,512.51,14,512.68,12
2016-02-05 14:54:15,512.75,513.17,513.25,512.6,54,512.87,43
2016-02-05 14:54:20,512.83,512.88,513.05,512.83,13,512.89,4
2016-02-05 14:54:25,513.28,513.15,513.29,513.15,7,513.2,7
2016-02-05 14:54:30,513.2,512.57,513.31,512.5,84,512.79,56
2016-02-05 14:54:35,512.76,512.56,512.76,512.47,23,512.73,3
2016-02-05 14:54:40,512.52,512.76,512.96,512.52,21,512.76,19
2016-02-05 14:54:45,513.43,513.28,513.59,513.19,30,513.39,16
2016-02-05 14:54:50,513.38,513.24,513.62,513.01,101,513.36,82
2016-02-05 14:54:55,513.32,513.5,513.59,513.22,38,513.36,25
2016-02-05 14:55:00,513.45,513.25,513.5,513.25,34,513.29,32
2016-02-05 14:55:05,513.25,513.62,514.09,513.25,82,513.46,48
2016-02-05 14:55:10,514.24,514.05,514.24,513.73,17,514,13
2016-02-05 14:55:15,513.71,514.19,514.37,513.7,64,514.17,44
2016-02-05 14:55:20,514.01,513.48,514.19,513.34,27,513.76,18
2016-02-05 14:55:25,513.89,514.03,514.08,513.86,14,513.99,8
2016-02-05 14:55:30,513.84,514.01,514.38,513.84,18,514.07,14
2016-02-05 14:55:35,514.01,514,514.01,514,9,514.01,3
2016-02-05 14:55:40,514.01,514.24,514.24,514.01,4,514.18,3
2016-02-05 14:55:45,514.23,514.04,514.45,514.01,33,514.14,29
2016-02-05 14:55:50,514.24,514.27,514.27,514.04,21,514.19,14
2016-02-05 14:55:55,514.38,514.21,514.39,514.04,48,514.25,37
2016-02-05 14:56:00,514.39,514.81,514.81,514.09,47,514.34,42
2016-02-05 14:56:05,514.47,514.64,514.64,514.47,6,514.6,2
2016-02-05 14:56:10,514.62,514.41,514.77,514.41,19,514.56,12
2016-02-05 14:56:15,514.53,513.54,514.61,513.47,164,514.14,108
2016-02-05 14:56:20,513.48,513.88,513.88,513.01,76,513.52,70
2016-02-05 14:56:25,513.77,513.76,513.88,513.58,35,513.78,28
2016-02-05 14:56:30,514.4,514.41,514.41,513.8,26,514.07,19
2016-02-05 14:56:35,513.8,514.41,514.41,513.8,5,514.01,5
2016-02-05 14:56:40,514.3,514.15,514.3,514.08,9,514.16,3
2016-02-05 14:56:45,513.98,514.2,514.24,513.97,27,514.16,17
2016-02-05 14:56:50,514.2,515,515,514.16,58,514.56,38
2016-02-05 14:56:55,515,515,515,514.5,29,514.86,16
2016-02-05 14:57:00,514.91,515.17,515.26,514.91,5,515.13,4
2016-02-05 14:57:05,514.97,515,515,514.97,4,514.99,4
2016-02-05 14:57:10,514.98,514.69,515,514.06,12,514.57,9
2016-02-05 14:57:15,514.02,514.9,514.9,514.02,5,514.47,3
2016-02-05 14:57:20,514.98,514.9,514.99,514.78,27,514.91,19
2016-02-05 14:57:25,514.61,514.91,514.91,514.61,35,514.88,22
2016-02-05 14:57:30,514.91,515,515.27,514.52,134,514.99,30
2016-02-05 14:57:35,514.98,514.98,514.98,514.98,1,514.98,1
2016-02-05 14:57:40,515.27,515.02,515.27,515.02,2,515.15,2
2016-02-05 14:57:45,515.27,515.3,515.3,514.99,170,515.02,19
2016-02-05 14:57:50,515.01,515,515.27,514.77,137,515,41
2016-02-05 14:57:55,514.97,515,515,514.56,63,514.9,40
2016-02-05 14:58:00,515,515,515,514.59,17,514.82,16
2016-02-05 14:58:05,515,515,515,514,313,514.64,109
2016-02-05 14:58:10,514.79,514.78,515,514.69,4,514.82,4
2016-02-05 14:58:15,515,515.51,515.51,515,47,515.18,36
2016-02-05 14:58:20,514.96,515.11,515.3,514.95,17,515.17,5
2016-02-05 14:58:25,515.51,514.81,515.51,514.8,49,515.15,38
2016-02-05 14:58:30,514.8,515.08,515.09,514.27,21,514.79,17
2016-02-05 14:58:35,515.46,515.09,515.5,515.02,16,515.25,7
2016-02-05 14:58:40,515.49,515.47,515.49,515,62,515.16,35
2016-02-05 14:58:45,515.01,515.49,515.49,515,18,515.29,15
2016-02-05 14:58:50,515.14,515.37,515.49,515,46,515.22,31
2016-02-05 14:58:55,515.29,515.47,515.47,515,39,515.16,31
2016-02-05 14:59:00,515.46,515.05,515.46,515,21,515.17,17
2016-02-05 14:59:05,515,515.05,515.25,515,43,515.11,30
2016-02-05 14:59:10,515,515.09,515.09,514.84,31,514.99,18
2016-02-05 14:59:15,515.09,515.47,515.83,515.09,50,515.52,44
2016-02-05 14:59:20,515.64,515.83,515.83,515.28,25,515.57,13
2016-02-05 14:59:25,515.7,516.06,516.69,515.69,50,516.22,39
2016-02-05 14:59:30,516.06,516.03,516.53,515.93,19,516.13,13
2016-02-05 14:59:35,516.02,516.3,516.5,515.89,53,516.17,30
2016-02-05 14:59:40,516.21,516,516.29,515.85,14,516.17,4
2016-02-05 14:59:45,516.28,516.33,516.33,515.86,39,516.14,25
2016-02-05 14:59:50,516.01,516.08,516.33,515.97,21,516.03,20
2016-02-05 14:59:55,516,516.15,516.34,515.97,17,516.16,12
2016-02-05 15:00:00,515.97,515.23,515.97,515.23,12,515.61,10
2016-02-05 15:00:05,515.19,515.63,515.87,515.18,23,515.66,19
2016-02-05 15:00:10,515.66,515.87,515.87,515.63,16,515.81,12
2016-02-05 15:00:15,515.86,516.19,516.19,515.81,49,516.02,18
2016-02-05 15:00:20,516.09,516.19,516.19,515.7,22,516.02,13
2016-02-05 15:00:25,516.2,516.33,516.33,515.71,30,516.13,22
2016-02-05 15:00:30,516.15,516.97,517.03,515.92,87,516.66,48
2016-02-05 15:00:35,516.51,516.82,517.02,516.51,29,516.8,20
2016-02-05 15:00:40,516.86,517.02,517.02,516.86,31,516.98,21
2016-02-05 15:00:45,516.97,517.02,517.07,516.7,18,516.97,15
2016-02-05 15:00:50,517.07,517.01,517.25,516.81,37,517.03,21
2016-02-05 15:00:55,517,516.9,517.26,516.7,24,516.92,22
2016-02-05 15:01:00,516.8,516.99,517.23,516.7,28,516.97,17
2016-02-05 15:01:05,516.96,517.1,517.11,516.71,8,517.03,4
2016-02-05 15:01:10,517.09,516.24,517.09,516.15,13,516.66,13
2016-02-05 15:01:15,516.09,516.12,516.78,516.05,10,516.46,7
2016-02-05 15:01:20,516.53,516.03,516.71,516.03,14,516.19,7
2016-02-05 15:01:25,516.24,515.7,516.45,515.7,31,516.1,20
2016-02-05 15:01:30,515.75,516.01,516.13,515.71,31,515.96,22
2016-02-05 15:01:35,516.13,516.06,516.21,516.06,9,516.12,8
2016-02-05 15:01:40,515.77,515.88,516.49,515.76,13,515.96,6
2016-02-05 15:01:45,516.3,516.8,516.99,516.09,155,516.82,50
2016-02-05 15:01:50,516.8,516.8,516.96,516.64,106,516.82,30
