Date/Time,Open,Close,High,Low,Volume,WAP,Count
2016-02-19 14:33:10,52.08,52.11,52.12,52.07,89,52.09,50
2016-02-19 14:33:15,52.11,52.12,52.14,52.11,63,52.13,49
2016-02-19 14:33:20,52.12,52.09,52.12,52.08,50,52.11,39
2016-02-19 14:33:25,52.08,52.11,52.11,52.08,13,52.09,13
2016-02-19 14:33:30,52.11,52.03,52.13,52.0,667,52.03,312
2016-02-19 14:33:35,52.03,52.05,52.06,52.03,21,52.04,18
2016-02-19 14:33:40,52.05,52.03,52.06,52.02,226,52.04,99
2016-02-19 14:33:45,52.03,52.0,52.03,52.0,181,52.01,120
2016-02-19 14:33:50,51.99,51.98,51.99,51.98,9,51.98,9
2016-02-19 14:33:55,51.98,51.98,51.99,51.97,89,51.98,64
2016-02-19 14:34:00,51.98,51.98,51.99,51.97,265,51.98,138
2016-02-19 14:34:05,51.99,52.0,52.01,51.99,209,52.0,131
2016-02-19 14:34:10,52.0,52.0,52.0,51.99,62,52.0,41
2016-02-19 14:34:15,51.99,52.0,52.01,51.99,136,52.0,42
2016-02-19 14:34:20,52.01,52.0,52.01,51.99,102,52.0,37
2016-02-19 14:34:25,52.0,52.0,52.0,52.0,7,52.0,2
2016-02-19 14:34:30,52.0,52.0,52.01,51.99,133,52.0,60
2016-02-19 14:34:35,52.0,52.0,52.02,52.0,162,52.0,82
2016-02-19 14:34:40,52.0,52.0,52.01,51.99,51,52.0,26
2016-02-19 14:34:45,51.99,51.98,52.0,51.95,143,51.97,108
2016-02-19 14:34:50,51.98,51.99,51.99,51.98,31,51.99,19
2016-02-19 14:34:55,51.98,52.0,52.01,51.98,26,52.0,21
2016-02-19 14:35:00,51.99,51.98,51.99,51.98,60,51.99,42
2016-02-19 14:35:05,51.98,51.96,51.98,51.96,14,51.97,14
2016-02-19 14:35:10,51.97,51.96,51.97,51.95,34,51.96,30
2016-02-19 14:35:15,51.95,51.97,51.99,51.94,149,51.96,105
2016-02-19 14:35:20,51.98,51.97,51.99,51.96,75,51.98,37
2016-02-19 14:35:25,51.97,51.98,51.98,51.96,73,51.97,54
2016-02-19 14:35:30,51.97,51.98,51.99,51.96,36,51.97,24
2016-02-19 14:35:35,51.98,51.95,51.99,51.95,129,51.96,78
2016-02-19 14:35:40,51.95,51.95,51.96,51.95,30,51.95,18
2016-02-19 14:35:45,51.96,51.97,51.98,51.96,65,51.97,49
2016-02-19 14:35:50,51.98,51.98,51.98,51.97,11,51.98,9
2016-02-19 14:35:55,51.98,52.0,52.01,51.98,139,51.99,100
2016-02-19 14:36:00,52.0,52.0,52.0,51.99,51,52.0,45
2016-02-19 14:36:05,52.0,52.0,52.0,52.0,120,52.0,93
2016-02-19 14:36:10,51.99,52.0,52.0,51.98,205,51.99,110
2016-02-19 14:36:15,52.0,52.02,52.02,51.99,206,52.0,95
2016-02-19 14:36:20,52.02,52.06,52.07,52.02,162,52.04,98
2016-02-19 14:36:25,52.07,52.13,52.13,52.07,243,52.1,161
2016-02-19 14:36:30,52.13,52.12,52.13,52.11,32,52.12,23
2016-02-19 14:36:35,52.12,52.12,52.12,52.1,107,52.11,85
2016-02-19 14:36:40,52.13,52.14,52.14,52.12,51,52.13,41
2016-02-19 14:36:45,52.14,52.16,52.17,52.13,135,52.14,98
2016-02-19 14:36:50,52.17,52.16,52.17,52.15,193,52.16,76
2016-02-19 14:36:55,52.17,52.19,52.19,52.17,49,52.18,35
2016-02-19 14:37:00,52.18,52.17,52.18,52.17,67,52.18,41
2016-02-19 14:37:05,52.18,52.19,52.19,52.17,45,52.18,34
2016-02-19 14:37:10,52.18,52.22,52.22,52.18,113,52.2,83
2016-02-19 14:37:15,52.22,52.21,52.24,52.21,90,52.22,52
2016-02-19 14:37:20,52.21,52.19,52.21,52.18,132,52.2,55
2016-02-19 14:37:25,52.19,52.18,52.19,52.18,69,52.19,40
2016-02-19 14:37:30,52.19,52.22,52.22,52.18,50,52.21,39
2016-02-19 14:37:35,52.22,52.21,52.22,52.21,7,52.22,2
2016-02-19 14:37:40,52.22,52.21,52.22,52.2,83,52.21,43
2016-02-19 14:37:45,52.2,52.18,52.2,52.18,55,52.19,40
2016-02-19 14:37:50,52.18,52.17,52.19,52.17,72,52.18,47
2016-02-19 14:37:55,52.17,52.17,52.18,52.15,111,52.16,49
2016-02-19 14:38:00,52.16,52.13,52.16,52.12,108,52.14,80
2016-02-19 14:38:05,52.13,52.1,52.13,52.1,122,52.11,103
2016-02-19 14:38:10,52.11,52.1,52.11,52.08,89,52.09,63
2016-02-19 14:38:15,52.1,52.09,52.1,52.09,35,52.1,30
2016-02-19 14:38:20,52.08,52.06,52.08,52.06,37,52.07,24
2016-02-19 14:38:25,52.07,52.07,52.07,52.06,33,52.07,30
2016-02-19 14:38:30,52.07,52.07,52.07,52.06,67,52.07,11
2016-02-19 14:38:35,52.07,52.07,52.09,52.06,65,52.08,55
2016-02-19 14:38:40,52.07,52.04,52.08,52.04,57,52.06,52
2016-02-19 14:38:45,52.05,52.06,52.07,52.05,30,52.05,29
2016-02-19 14:38:50,52.07,52.05,52.09,52.04,130,52.07,111
2016-02-19 14:38:55,52.06,52.05,52.06,52.05,92,52.05,71
2016-02-19 14:39:00,52.05,52.05,52.05,52.04,34,52.05,30
2016-02-19 14:39:05,52.05,52.01,52.05,52.0,60,52.02,54
2016-02-19 14:39:10,52.01,51.98,52.01,51.98,95,51.99,63
2016-02-19 14:39:15,51.97,51.99,52.0,51.96,153,51.98,129
2016-02-19 14:39:20,51.99,51.98,52.0,51.98,68,51.99,58
2016-02-19 14:39:25,51.97,51.95,51.97,51.94,38,51.96,25
2016-02-19 14:39:30,51.95,51.94,51.95,51.94,29,51.94,28
2016-02-19 14:39:35,51.95,51.94,51.95,51.94,4,51.95,4
2016-02-19 14:39:40,51.94,51.93,51.94,51.92,19,51.94,18
2016-02-19 14:39:45,51.93,51.91,51.93,51.9,85,51.92,52
2016-02-19 14:39:50,51.91,51.88,51.91,51.87,161,51.89,85
2016-02-19 14:39:55,51.88,51.87,51.88,51.85,85,51.87,78
2016-02-19 14:40:00,51.85,51.85,51.86,51.84,15,51.85,14
2016-02-19 14:40:05,51.83,51.84,51.85,51.83,49,51.84,44
2016-02-19 14:40:10,51.84,51.87,51.87,51.83,92,51.84,62
2016-02-19 14:40:15,51.86,51.86,51.88,51.86,56,51.87,52
2016-02-19 14:40:20,51.86,51.89,51.9,51.85,82,51.87,75
2016-02-19 14:40:25,51.89,51.89,51.9,51.88,76,51.89,62
2016-02-19 14:40:30,51.89,51.87,51.89,51.87,74,51.88,61
2016-02-19 14:40:35,51.88,51.87,51.88,51.86,26,51.87,23
2016-02-19 14:40:40,51.86,51.86,51.87,51.86,104,51.87,97
2016-02-19 14:40:45,51.85,51.84,51.86,51.84,99,51.85,83
2016-02-19 14:40:50,51.85,51.85,51.86,51.84,65,51.85,58
2016-02-19 14:40:55,51.85,51.87,51.88,51.84,72,51.86,66
2016-02-19 14:41:00,51.89,51.89,51.9,51.88,68,51.89,59
2016-02-19 14:41:05,51.88,51.89,51.89,51.87,119,51.88,99
2016-02-19 14:41:10,51.89,51.92,51.92,51.89,97,51.91,72
2016-02-19 14:41:15,51.92,51.93,51.94,51.91,88,51.93,67
2016-02-19 14:41:20,51.93,51.93,51.94,51.92,80,51.93,65
2016-02-19 14:41:25,51.93,51.94,51.94,51.93,28,51.93,26
2016-02-19 14:41:30,51.93,51.94,51.94,51.93,14,51.93,10
2016-02-19 14:41:35,51.93,51.9,51.94,51.89,58,51.91,44
2016-02-19 14:41:40,51.9,51.89,51.9,51.88,35,51.89,34
2016-02-19 14:41:45,51.89,51.89,51.89,51.89,23,51.89,19
2016-02-19 14:41:50,51.89,51.89,51.9,51.89,19,51.89,18
2016-02-19 14:41:55,51.89,51.9,51.9,51.88,66,51.89,58
2016-02-19 14:42:00,51.9,51.9,51.9,51.89,52,51.9,41
2016-02-19 14:42:05,51.89,51.92,51.92,51.89,56,51.91,51
2016-02-19 14:42:10,51.92,51.92,51.93,51.92,64,51.93,55
2016-02-19 14:42:15,51.92,51.93,51.95,51.92,99,51.94,82
2016-02-19 14:42:20,51.93,51.94,51.94,51.93,28,51.93,26
2016-02-19 14:42:25,51.94,51.97,51.97,51.94,64,51.96,59
2016-02-19 14:42:30,51.97,51.97,51.97,51.96,22,51.97,14
2016-02-19 14:42:35,51.96,51.97,51.99,51.96,155,51.97,61
2016-02-19 14:42:40,51.98,51.97,51.98,51.96,55,51.97,47
2016-02-19 14:42:45,51.96,51.97,51.97,51.96,57,51.96,53
2016-02-19 14:42:50,51.98,51.97,51.98,51.97,42,51.97,36
2016-02-19 14:42:55,51.97,51.95,51.97,51.95,81,51.96,62
2016-02-19 14:43:00,51.95,51.97,51.97,51.94,65,51.96,54
2016-02-19 14:43:05,51.96,51.95,51.96,51.94,105,51.95,99
2016-02-19 14:43:10,51.95,51.96,51.96,51.94,26,51.95,20
2016-02-19 14:43:15,51.95,51.95,51.96,51.94,136,51.95,95
2016-02-19 14:43:20,51.95,51.94,51.95,51.94,10,51.95,8
2016-02-19 14:43:25,51.95,51.95,51.95,51.94,11,51.94,7
2016-02-19 14:43:30,51.95,51.95,51.95,51.94,35,51.95,22
2016-02-19 14:43:35,51.95,51.95,51.95,51.94,16,51.95,10
2016-02-19 14:43:40,51.94,51.95,51.96,51.94,180,51.95,140
2016-02-19 14:43:45,51.95,51.96,51.96,51.94,76,51.95,63
2016-02-19 14:43:50,51.96,51.98,51.99,51.95,75,51.96,55
2016-02-19 14:43:55,51.98,51.97,51.98,51.96,31,51.97,29
2016-02-19 14:44:00,51.96,51.96,51.97,51.96,60,51.96,23
2016-02-19 14:44:05,51.96,51.95,51.96,51.95,93,51.96,63
2016-02-19 14:44:10,51.95,51.94,51.96,51.94,38,51.95,35
2016-02-19 14:44:15,51.95,51.96,51.97,51.95,125,51.96,103
2016-02-19 14:44:20,51.97,51.99,51.99,51.96,67,51.97,63
2016-02-19 14:44:25,52.0,52.0,52.01,51.99,53,51.99,51
2016-02-19 14:44:30,52.0,52.0,52.01,51.99,79,52.0,70
2016-02-19 14:44:35,51.99,52.0,52.0,51.98,179,51.99,151
2016-02-19 14:44:40,52.0,51.99,52.0,51.99,115,52.0,99
2016-02-19 14:44:45,52.0,51.96,52.0,51.95,160,51.97,124
2016-02-19 14:44:50,51.95,51.95,51.96,51.94,72,51.95,52
2016-02-19 14:44:55,51.95,51.95,51.96,51.94,18,51.95,15
2016-02-19 14:45:00,51.95,51.91,51.95,51.91,134,51.92,122
2016-02-19 14:45:05,51.92,51.94,51.94,51.91,82,51.92,56
2016-02-19 14:45:10,51.93,51.91,51.94,51.91,52,51.92,46
2016-02-19 14:45:15,51.92,51.92,51.92,51.91,42,51.92,30
2016-02-19 14:45:20,51.92,51.91,51.92,51.91,12,51.92,7
2016-02-19 14:45:25,51.92,51.91,51.93,51.91,28,51.92,23
2016-02-19 14:45:30,51.92,51.95,51.95,51.92,80,51.93,66
2016-02-19 14:45:35,51.96,51.98,51.98,51.95,73,51.96,55
2016-02-19 14:45:40,51.97,51.98,51.98,51.97,69,51.97,41
2016-02-19 14:45:45,51.97,51.97,51.98,51.96,38,51.97,31
2016-02-19 14:45:50,51.97,51.97,51.97,51.97,0,51.97,0
2016-02-19 14:45:55,51.98,52.01,52.01,51.97,137,52.0,85
2016-02-19 14:46:00,52.01,52.0,52.01,52.0,6,52.01,6
2016-02-19 14:46:05,52.01,52.0,52.02,52.0,50,52.01,36
2016-02-19 14:46:10,52.0,52.0,52.01,52.0,86,52.0,66
2016-02-19 14:46:15,52.0,52.01,52.01,52.0,36,52.0,30
2016-02-19 14:46:20,52.0,52.0,52.0,52.0,8,52.0,6
2016-02-19 14:46:25,52.0,52.01,52.01,52.0,25,52.01,21
2016-02-19 14:46:30,52.01,52.0,52.01,52.0,1261,52.0,10
2016-02-19 14:46:35,52.01,52.01,52.01,52.0,4,52.01,3
2016-02-19 14:46:40,52.0,51.99,52.01,51.99,70,52.0,55
2016-02-19 14:46:45,52.0,52.02,52.03,52.0,44,52.01,29
2016-02-19 14:46:50,52.02,52.02,52.03,52.01,31,52.02,19
2016-02-19 14:46:55,52.02,52.02,52.03,52.01,48,52.02,42
2016-02-19 14:47:00,52.02,52.01,52.02,52.01,5,52.01,4
2016-02-19 14:47:05,52.02,52.05,52.05,52.02,96,52.04,74
2016-02-19 14:47:10,52.04,52.06,52.06,52.04,24,52.06,12
2016-02-19 14:47:15,52.06,52.09,52.09,52.06,31,52.07,25
2016-02-19 14:47:20,52.08,52.07,52.09,52.06,65,52.08,47
2016-02-19 14:47:25,52.08,52.11,52.11,52.07,25,52.1,9
2016-02-19 14:47:30,52.1,52.12,52.12,52.1,35,52.11,25
2016-02-19 14:47:35,52.12,52.12,52.13,52.12,35,52.12,30
2016-02-19 14:47:40,52.13,52.12,52.13,52.11,30,52.12,16
2016-02-19 14:47:45,52.12,52.09,52.12,52.08,61,52.1,43
2016-02-19 14:47:50,52.09,52.1,52.11,52.09,200,52.1,94
2016-02-19 14:47:55,52.1,52.1,52.11,52.09,106,52.1,80
2016-02-19 14:48:00,52.1,52.09,52.1,52.09,38,52.09,32
2016-02-19 14:48:05,52.08,52.09,52.09,52.08,27,52.09,22
2016-02-19 14:48:10,52.1,52.09,52.1,52.08,39,52.09,30
2016-02-19 14:48:15,52.09,52.11,52.11,52.09,69,52.1,52
2016-02-19 14:48:20,52.12,52.11,52.13,52.1,61,52.11,58
2016-02-19 14:48:25,52.11,52.13,52.13,52.1,60,52.12,52
2016-02-19 14:48:30,52.13,52.12,52.13,52.12,8,52.13,8
2016-02-19 14:48:35,52.12,52.11,52.12,52.11,49,52.12,36
2016-02-19 14:48:40,52.12,52.13,52.14,52.11,71,52.12,43
2016-02-19 14:48:45,52.12,52.12,52.12,52.12,1,52.12,1
2016-02-19 14:48:50,52.13,52.14,52.14,52.13,29,52.14,23
2016-02-19 14:48:55,52.14,52.14,52.14,52.13,240,52.14,62
2016-02-19 14:49:00,52.14,52.14,52.15,52.13,60,52.14,46
2016-02-19 14:49:05,52.13,52.15,52.15,52.13,59,52.14,44
2016-02-19 14:49:10,52.15,52.17,52.18,52.15,82,52.16,33
2016-02-19 14:49:15,52.17,52.17,52.17,52.17,13,52.17,9
2016-02-19 14:49:20,52.18,52.21,52.21,52.17,193,52.2,136
2016-02-19 14:49:25,52.2,52.21,52.21,52.19,195,52.2,116
2016-02-19 14:49:30,52.2,52.17,52.21,52.17,223,52.19,157
2016-02-19 14:49:35,52.18,52.19,52.19,52.17,69,52.18,53
2016-02-19 14:49:40,52.19,52.17,52.19,52.17,100,52.17,65
2016-02-19 14:49:45,52.17,52.18,52.18,52.17,33,52.17,11
2016-02-19 14:49:50,52.17,52.16,52.18,52.15,240,52.16,152
2016-02-19 14:49:55,52.16,52.15,52.16,52.14,102,52.14,70
2016-02-19 14:50:00,52.14,52.15,52.15,52.13,74,52.14,52
2016-02-19 14:50:05,52.15,52.16,52.16,52.14,62,52.15,42
2016-02-19 14:50:10,52.17,52.16,52.17,52.16,14,52.17,5
2016-02-19 14:50:15,52.17,52.16,52.17,52.16,6,52.17,4
2016-02-19 14:50:20,52.16,52.17,52.17,52.16,47,52.16,32
2016-02-19 14:50:25,52.16,52.19,52.19,52.16,29,52.17,24
2016-02-19 14:50:30,52.19,52.21,52.21,52.19,61,52.2,43
2016-02-19 14:50:35,52.21,52.2,52.21,52.2,91,52.2,51
2016-02-19 14:50:40,52.21,52.21,52.22,52.2,125,52.21,85
2016-02-19 14:50:45,52.2,52.2,52.21,52.2,54,52.2,35
2016-02-19 14:50:50,52.2,52.21,52.22,52.2,153,52.21,97
2016-02-19 14:50:55,52.21,52.22,52.23,52.2,162,52.22,119
2016-02-19 14:51:00,52.21,52.21,52.21,52.2,117,52.2,76
2016-02-19 14:51:05,52.2,52.21,52.21,52.2,63,52.2,43
2016-02-19 14:51:10,52.2,52.19,52.21,52.19,26,52.2,14
2016-02-19 14:51:15,52.19,52.19,52.19,52.19,0,52.19,0
2016-02-19 14:51:20,52.19,52.18,52.2,52.18,59,52.19,50
2016-02-19 14:51:25,52.18,52.19,52.2,52.18,43,52.19,24
2016-02-19 14:51:30,52.2,52.21,52.21,52.2,54,52.2,34
2016-02-19 14:51:35,52.21,52.21,52.21,52.2,38,52.21,28
2016-02-19 14:51:40,52.21,52.2,52.21,52.2,5,52.2,5
2016-02-19 14:51:45,52.2,52.18,52.2,52.18,116,52.19,70
2016-02-19 14:51:50,52.18,52.17,52.18,52.17,29,52.17,26
2016-02-19 14:51:55,52.17,52.17,52.17,52.14,126,52.15,84
2016-02-19 14:52:00,52.17,52.15,52.17,52.15,53,52.16,37
2016-02-19 14:52:05,52.15,52.16,52.17,52.15,30,52.16,22
2016-02-19 14:52:10,52.16,52.16,52.17,52.16,4,52.16,4
2016-02-19 14:52:15,52.17,52.19,52.19,52.17,34,52.18,22
2016-02-19 14:52:20,52.18,52.18,52.19,52.17,54,52.18,28
2016-02-19 14:52:25,52.18,52.2,52.2,52.18,47,52.19,26
2016-02-19 14:52:30,52.19,52.19,52.2,52.19,68,52.19,37
2016-02-19 14:52:35,52.19,52.19,52.2,52.18,27,52.19,17
2016-02-19 14:52:40,52.19,52.19,52.2,52.18,70,52.19,50
2016-02-19 14:52:45,52.19,52.18,52.19,52.18,8,52.18,8
2016-02-19 14:52:50,52.19,52.19,52.19,52.19,15,52.19,9
2016-02-19 14:52:55,52.2,52.21,52.21,52.19,20,52.19,4
2016-02-19 14:53:00,52.21,52.2,52.23,52.2,59,52.22,50
2016-02-19 14:53:05,52.21,52.22,52.22,52.21,24,52.22,16
2016-02-19 14:53:10,52.23,52.23,52.23,52.22,9,52.23,4
2016-02-19 14:53:15,52.23,52.24,52.25,52.22,47,52.24,12
2016-02-19 14:53:20,52.24,52.24,52.24,52.24,0,52.24,0
2016-02-19 14:53:25,52.24,52.27,52.27,52.24,159,52.26,122
2016-02-19 14:53:30,52.27,52.25,52.28,52.24,83,52.26,59
2016-02-19 14:53:35,52.25,52.25,52.27,52.25,106,52.26,71
2016-02-19 14:53:40,52.25,52.24,52.25,52.23,48,52.24,34
2016-02-19 14:53:45,52.23,52.21,52.23,52.21,35,52.22,33
2016-02-19 14:53:50,52.21,52.23,52.23,52.21,32,52.22,31
2016-02-19 14:53:55,52.23,52.23,52.24,52.23,14,52.24,8
2016-02-19 14:54:00,52.23,52.24,52.24,52.22,17,52.23,13
2016-02-19 14:54:05,52.24,52.23,52.24,52.23,15,52.23,13
2016-02-19 14:54:10,52.22,52.23,52.23,52.22,6,52.23,6
2016-02-19 14:54:15,52.22,52.19,52.23,52.19,62,52.2,52
2016-02-19 14:54:20,52.19,52.21,52.21,52.19,73,52.2,47
2016-02-19 14:54:25,52.21,52.2,52.21,52.19,34,52.2,20
2016-02-19 14:54:30,52.2,52.19,52.2,52.18,50,52.19,46
2016-02-19 14:54:35,52.19,52.2,52.2,52.19,12,52.19,12
2016-02-19 14:54:40,52.19,52.19,52.2,52.18,57,52.19,32
2016-02-19 14:54:45,52.2,52.19,52.2,52.19,20,52.19,17
2016-02-19 14:54:50,52.19,52.19,52.19,52.19,0,52.19,0
2016-02-19 14:54:55,52.19,52.19,52.2,52.18,41,52.19,38
2016-02-19 14:55:00,52.2,52.19,52.2,52.19,12,52.19,10
2016-02-19 14:55:05,52.19,52.2,52.2,52.18,126,52.19,71
2016-02-19 14:55:10,52.2,52.19,52.2,52.19,9,52.2,5
2016-02-19 14:55:15,52.19,52.18,52.2,52.18,33,52.18,10
2016-02-19 14:55:20,52.18,52.19,52.19,52.18,8,52.19,6
2016-02-19 14:55:25,52.18,52.16,52.18,52.16,89,52.17,72
2016-02-19 14:55:30,52.16,52.17,52.17,52.16,10,52.17,5
2016-02-19 14:55:35,52.16,52.16,52.17,52.16,23,52.16,22
2016-02-19 14:55:40,52.16,52.15,52.17,52.15,40,52.16,27
2016-02-19 14:55:45,52.15,52.16,52.16,52.15,54,52.16,37
2016-02-19 14:55:50,52.16,52.16,52.17,52.16,20,52.17,15
2016-02-19 14:55:55,52.16,52.16,52.17,52.15,21,52.16,19
2016-02-19 14:56:00,52.16,52.18,52.18,52.16,67,52.17,49
2016-02-19 14:56:05,52.18,52.19,52.2,52.18,80,52.19,65
2016-02-19 14:56:10,52.19,52.19,52.2,52.19,19,52.19,17
2016-02-19 14:56:15,52.19,52.2,52.2,52.18,33,52.19,26
2016-02-19 14:56:20,52.2,52.2,52.2,52.19,35,52.2,22
2016-02-19 14:56:25,52.2,52.2,52.2,52.19,98,52.2,79
2016-02-19 14:56:30,52.2,52.21,52.21,52.19,150,52.2,115
2016-02-19 14:56:35,52.2,52.22,52.22,52.2,93,52.21,50
2016-02-19 14:56:40,52.21,52.22,52.22,52.2,45,52.22,37
2016-02-19 14:56:45,52.22,52.2,52.22,52.2,53,52.21,38
2016-02-19 14:56:50,52.21,52.19,52.21,52.18,78,52.19,62
2016-02-19 14:56:55,52.2,52.2,52.2,52.2,8,52.2,8
2016-02-19 14:57:00,52.2,52.19,52.2,52.18,27,52.19,25
2016-02-19 14:57:05,52.18,52.16,52.18,52.16,105,52.17,89
2016-02-19 14:57:10,52.16,52.16,52.16,52.16,22,52.16,7
2016-02-19 14:57:15,52.16,52.15,52.16,52.15,2,52.16,2
2016-02-19 14:57:20,52.16,52.15,52.16,52.15,8,52.15,8
2016-02-19 14:57:25,52.15,52.15,52.15,52.15,0,52.15,0
2016-02-19 14:57:30,52.16,52.17,52.17,52.16,17,52.16,14
2016-02-19 14:57:35,52.18,52.18,52.18,52.18,2,52.18,2
2016-02-19 14:57:40,52.18,52.18,52.18,52.16,66,52.17,49
2016-02-19 14:57:45,52.18,52.17,52.18,52.17,20,52.17,18
2016-02-19 14:57:50,52.17,52.15,52.17,52.15,24,52.16,21
2016-02-19 14:57:55,52.16,52.17,52.17,52.15,27,52.16,15
2016-02-19 14:58:00,52.16,52.16,52.16,52.16,7,52.16,1
2016-02-19 14:58:05,52.16,52.16,52.17,52.16,23,52.16,13
2016-02-19 14:58:10,52.15,52.15,52.15,52.15,2,52.15,2
2016-02-19 14:58:15,52.15,52.15,52.16,52.15,40,52.15,36
2016-02-19 14:58:20,52.15,52.16,52.16,52.15,11,52.15,11
2016-02-19 14:58:25,52.16,52.16,52.16,52.16,15,52.16,13
2016-02-19 14:58:30,52.16,52.15,52.16,52.15,7,52.15,6
2016-02-19 14:58:35,52.16,52.15,52.16,52.15,55,52.15,40
2016-02-19 14:58:40,52.15,52.14,52.16,52.13,73,52.14,63
2016-02-19 14:58:45,52.13,52.15,52.15,52.13,51,52.14,34
2016-02-19 14:58:50,52.14,52.15,52.15,52.14,13,52.14,2
2016-02-19 14:58:55,52.14,52.13,52.14,52.13,58,52.13,37
2016-02-19 14:59:00,52.13,52.13,52.13,52.13,2,52.13,2
2016-02-19 14:59:05,52.14,52.14,52.14,52.14,20,52.14,18
2016-02-19 14:59:10,52.15,52.15,52.15,52.14,11,52.15,8
2016-02-19 14:59:15,52.16,52.16,52.16,52.15,21,52.16,13
2016-02-19 14:59:20,52.16,52.16,52.17,52.15,45,52.16,32
2016-02-19 14:59:25,52.15,52.15,52.16,52.14,53,52.14,44
2016-02-19 14:59:30,52.14,52.14,52.14,52.14,4,52.14,1
2016-02-19 14:59:35,52.14,52.15,52.15,52.14,20,52.15,14
2016-02-19 14:59:40,52.15,52.15,52.15,52.14,23,52.15,14
2016-02-19 14:59:45,52.15,52.14,52.15,52.14,7,52.14,7
2016-02-19 14:59:50,52.14,52.14,52.15,52.13,48,52.13,35
2016-02-19 14:59:55,52.13,52.13,52.14,52.13,17,52.13,15
2016-02-19 15:00:00,52.12,52.1,52.12,52.1,161,52.11,99
2016-02-19 15:00:05,52.09,52.08,52.1,52.08,136,52.09,100
2016-02-19 15:00:10,52.09,52.08,52.09,52.08,15,52.08,10
2016-02-19 15:00:15,52.08,52.08,52.08,52.07,56,52.08,22
2016-02-19 15:00:20,52.07,52.07,52.08,52.07,194,52.08,103
2016-02-19 15:00:25,52.07,52.05,52.07,52.05,193,52.06,76
2016-02-19 15:00:30,52.06,52.08,52.09,52.06,67,52.07,39
2016-02-19 15:00:35,52.08,52.06,52.08,52.06,56,52.07,50
2016-02-19 15:00:40,52.07,52.08,52.08,52.07,18,52.07,16
2016-02-19 15:00:45,52.07,52.08,52.08,52.07,17,52.08,6
2016-02-19 15:00:50,52.09,52.11,52.12,52.07,240,52.1,178
2016-02-19 15:00:55,52.12,52.12,52.12,52.11,24,52.12,21
2016-02-19 15:01:00,52.11,52.11,52.12,52.11,31,52.11,26
2016-02-19 15:01:05,52.11,52.12,52.12,52.11,142,52.12,84
2016-02-19 15:01:10,52.12,52.11,52.12,52.1,84,52.11,69
2016-02-19 15:01:15,52.1,52.1,52.11,52.1,17,52.1,13
2016-02-19 15:01:20,52.1,52.07,52.11,52.07,102,52.09,64
2016-02-19 15:01:25,52.08,52.07,52.08,52.07,28,52.07,24
